id,file_path,image_file_name,SEM_number_image,SEM_number_image_conf,scientific_name_filename,SEM_number_filename,angle_filename
41670,images/Psocodea/Phthiraptera/Mammal Lice/Polyplacidae/Haemodipsus ventricosus (1dorsal) group.jpg,Haemodipsus ventricosus (1dorsal) group.jpg,OCR FAILED,0,Haemodipsus ventricosus,,dorsal
41713,images/Psocodea/Phthiraptera/Mammal Lice/Trichodectidae/Geomydoecus sp female nymph (label 1A).jpg,Geomydoecus sp female nymph (label 1A).jpg,SEM-UBC PAT-W042,0.18801398630316368,Geomydoecus sp female nymph,,label A
41734,images/Psocodea/Phthiraptera/Mammal Lice/Trichodectidae/Neotrichodectes osborni female (label 1A).jpg,Neotrichodectes osborni female (label 1A).jpg,SEM-UBC PHT 0075,0.9065477198778747,Neotrichodectes osborni female,,label A
41750,images/Psocodea/Phthiraptera/Mammal Lice/Trichodectidae/Trichodectes pinguis euarctidos Paratype (1dorsal) male.jpg,Trichodectes pinguis euarctidos Paratype (1dorsal) male.jpg,SEM-UBC,0.9984014649810993,Trichodectes pinguis euarctidos Paratype,,dorsal
41757,images/Psocodea/Phthiraptera/Mammal Lice/Trichodectidae/Neotrichodectes mephitides (label 1B).jpg,Neotrichodectes mephitides (label 1B).jpg,SEM-UBC PHT-001,0.8844794536639143,Neotrichodectes mephitides,,label B
41958,images/Odonata/Macromiidae/Macromia magnifica exuvium (3lateral).jpg,Macromia magnifica exuvium (3lateral).jpg,SEM-UBC 0D0-7268,0.7709608015504994,Macromia magnifica exuvium,,lateral
41969,images/Odonata/Corduliidae/Dorocordulia lepida (3lateral).jpg,Dorocordulia lepida (3lateral).jpg,OCR FAILED,0,Dorocordulia lepida,,lateral
41983,images/Odonata/Corduliidae/Somatochlora kennedyi exuvium (2ventral).jpg,Somatochlora kennedyi exuvium (2ventral).jpg,SEM-UBC 0DO-7363,0.8343299090247219,Somatochlora kennedyi exuvium,,ventral
41987,images/Odonata/Corduliidae/Somatochlora williamsoni (1dorsal).jpg,Somatochlora williamsoni (1dorsal).jpg,OCR FAILED,0,Somatochlora williamsoni,,dorsal
42004,images/Odonata/Corduliidae/Somatochlora williamsoni (3lateral).jpg,Somatochlora williamsoni (3lateral).jpg,OCR FAILED,0,Somatochlora williamsoni,,lateral
42021,images/Odonata/Corduliidae/Dorocordulia lepida (1dorsal).jpg,Dorocordulia lepida (1dorsal).jpg,OCR FAILED,0,Dorocordulia lepida,,dorsal
42036,images/Odonata/Corduliidae/Dorocordulia lepida (2ventral).jpg,Dorocordulia lepida (2ventral).jpg,OCR FAILED,0,Dorocordulia lepida,,ventral
42047,images/Odonata/Corduliidae/Somatochlora williamsoni (2ventral).jpg,Somatochlora williamsoni (2ventral).jpg,OCR FAILED,0,Somatochlora williamsoni,,ventral
42076,images/Odonata/Gomphidae/Ophiogomphus occidentis exuvium (1dorsal).jpg,Ophiogomphus occidentis exuvium (1dorsal).jpg,SEM,0.9997100904885295,Ophiogomphus occidentis exuvium,,dorsal
42081,images/Odonata/Gomphidae/Ophiogomphus severus exuvium (2ventral).jpg,Ophiogomphus severus exuvium (2ventral).jpg,SEM,0.9130249337354361,Ophiogomphus severus exuvium,,ventral
42084,images/Odonata/Gomphidae/Ophiogomphus severus exuvium (1dorsal).jpg,Ophiogomphus severus exuvium (1dorsal).jpg,SEM,0.9815049282644487,Ophiogomphus severus exuvium,,dorsal
42085,images/Odonata/Gomphidae/Ophiogomphus occidentis exuvium (3lateral).jpg,Ophiogomphus occidentis exuvium (3lateral).jpg,SEM,0.9999448112925841,Ophiogomphus occidentis exuvium,,lateral
42102,images/Odonata/Gomphidae/Octogomphus specularis female exuvium (1dorsal).jpg,Octogomphus specularis female exuvium (1dorsal).jpg,SEM-UBC OD0-7229,0.8126420858599471,Octogomphus specularis female exuvium,,dorsal
42110,images/Odonata/Gomphidae/Ophiogomphus severus exuvium (3lateral).jpg,Ophiogomphus severus exuvium (3lateral).jpg,SEM,0.9982061136812445,Ophiogomphus severus exuvium,,lateral
42114,images/Odonata/Gomphidae/Ophiogomphus occidentis exuvium (2ventral).jpg,Ophiogomphus occidentis exuvium (2ventral).jpg,SEM,0.999379234253248,Ophiogomphus occidentis exuvium,,ventral
42170,images/Odonata/Coenagrionidae/Enallagma hageni male (1dorsal).jpg,Enallagma hageni male (1dorsal).jpg,SEM-UBC 0DO-6650,0.5793493283834825,Enallagma hageni male,,dorsal
42191,images/Odonata/Coenagrionidae/Enallagma clausum (3lateral).jpg,Enallagma clausum (3lateral).jpg,SEM-UBC OD0-6503,0.7235288008298668,Enallagma clausum,,lateral
42203,images/Odonata/Lestidae/Lestes disjunctus exuvium (1dorsal).jpg,Lestes disjunctus exuvium (1dorsal).jpg,OCR FAILED,0,Lestes disjunctus exuvium,,dorsal
42208,images/Odonata/Lestidae/Lestes disjunctus exuvium (3lateral).jpg,Lestes disjunctus exuvium (3lateral).jpg,OCR FAILED,0,Lestes disjunctus exuvium,,lateral
42217,images/Odonata/Lestidae/Lestes disjunctus exuvium (2ventral).jpg,Lestes disjunctus exuvium (2ventral).jpg,OCR FAILED,0,Lestes disjunctus exuvium,,ventral
42253,images/Odonata/Libellulidae/Leucorrhinia hudsonica female exuvium (2ventral).jpg,Leucorrhinia hudsonica female exuvium (2ventral).jpg,SEM-UBC 0DO-7555,0.6679742190422912,Leucorrhinia hudsonica female exuvium,,ventral
42259,images/Odonata/Libellulidae/Sympetrum costiferum female exuvium (2ventral).jpg,Sympetrum costiferum female exuvium (2ventral).jpg,SEM-UBC 0D0-7863,0.5237284824004091,Sympetrum costiferum female exuvium,,ventral
